,exp_path,batch_size,bn,cpu,device,dropout,dropout_rate,epochs,exp_no,gamma,kfold,loss_fn,lr,model,note,optim,scheduler,step_size,0.0 f1-score,0.0 precision,0.0 recall,0.0 support,1.0 f1-score,1.0 precision,1.0 recall,1.0 support,accuracy,macro avg f1-score,macro avg precision,macro avg recall,macro avg support,weighted avg f1-score,weighted avg precision,weighted avg recall,weighted avg support,conv_blocks,filters,hidden_layers,hidden_units,kernel_size
844,..\experiments\1758,256,TRUE,FALSE,0,TRUE,0.5,128,1758,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.858005302,0.991705373,0.782245497,413.8,0.824147462,0.729838395,0.981000559,186.2,0.848,0.841076382,0.860771884,0.881623028,600,0.848368464,0.907602574,0.848,600,1,128,3,64,2
884,..\experiments\1794,256,TRUE,FALSE,0,FALSE,0.5,128,1794,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.86022278,0.994985553,0.777332709,413.8,0.819491266,0.714547291,0.98889929,186.2,0.846333333,0.839857023,0.854766422,0.883115999,600,0.848218851,0.905591462,0.846333333,600,1,128,3,64,2
734,..\experiments\1659,256,TRUE,FALSE,0,FALSE,0.5,128,1659,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.857531144,0.990753905,0.790539872,413.8,0.825376108,0.737849305,0.981192302,186.2,0.848333333,0.841453626,0.864301605,0.885866087,600,0.84795782,0.914276415,0.848333333,600,1,128,4,128,2
1864,..\experiments\484,256,FALSE,FALSE,0,FALSE,0.5,128,484,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.89343281,0.875083536,0.91326048,413.8,0.745671787,0.787488328,0.71086483,186.2,0.85,0.819552298,0.831285932,0.812062655,600,0.847790673,0.84883011,0.85,600,3,8,2,64,3
692,..\experiments\1620,256,TRUE,FALSE,0,TRUE,0.5,128,1620,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.864990618,0.983294504,0.7915712,413.8,0.808293479,0.725518245,0.962171962,186.2,0.843666667,0.836642048,0.854406375,0.876871581,600,0.847758173,0.90464528,0.843666667,600,1,128,4,64,2
945,..\experiments\1849,256,FALSE,FALSE,0,TRUE,0.8,128,1849,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.90973905,0.9347725,0.900308777,413.8,0.696721026,0.626846227,0.784986343,186.2,0.869333333,0.803230038,0.780809364,0.84264756,600,0.847246601,0.841840048,0.869333333,600,1,128,3,64,3
834,..\experiments\1749,256,FALSE,FALSE,0,FALSE,0.8,128,1749,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.868515855,1,0.768242582,413.8,0.794178403,0.660084944,1,186.2,0.839666667,0.831347129,0.830042472,0.884121291,600,0.845803095,0.895464066,0.839666667,600,1,128,4,128,2
1115,..\experiments\2000,256,FALSE,FALSE,0,TRUE,0.8,256,2000,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.868218877,0.997014348,0.770316191,413.8,0.794946508,0.663608834,0.994554202,186.2,0.84,0.831582692,0.830311591,0.882435196,600,0.84578239,0.893899251,0.84,600,1,128,4,64,4
796,..\experiments\1714,256,FALSE,FALSE,0,TRUE,0.8,128,1714,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.868038512,1,0.768551883,413.8,0.794449243,0.662207251,1,186.2,0.839333333,0.831243878,0.831103626,0.884275942,600,0.845601896,0.896683877,0.839333333,600,1,128,4,128,3
362,..\experiments\1323,256,FALSE,FALSE,0,FALSE,0.5,128,1323,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.903965443,0.842169182,0.976966619,413.8,0.715272248,0.921867304,0.590943003,186.2,0.856666667,0.809618846,0.882018243,0.783954811,600,0.845440723,0.867809776,0.856666667,600,2,64,2,128,3
955,..\experiments\1858,256,FALSE,FALSE,0,TRUE,0.8,128,1858,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.868294557,0.999350649,0.767782394,413.8,0.793462696,0.658692698,0.999052133,186.2,0.839333333,0.830878627,0.829021674,0.883417263,600,0.845406429,0.894297787,0.839333333,600,1,128,4,128,3
1442,..\experiments\2296,256,FALSE,FALSE,0,FALSE,0.5,64,2296,0.1,5,bce,0.01,conv1d_embed,,adam,FALSE,32,0.916544589,0.877497894,0.970147367,413.8,0.680209641,0.735620601,0.648923834,186.2,0.871333333,0.798377115,0.806559248,0.809535601,600,0.843973865,0.833920308,0.871333333,600,1,128,2,64,3
36,..\experiments\103,256,FALSE,FALSE,0,FALSE,0.8,128,103,0.1,5,bce,0.01,conv1d_embed,,adam,FALSE,32,0.893758992,0.860132337,0.930926492,413.8,0.727533892,0.811600079,0.662412287,186.2,0.847333333,0.810646442,0.835866208,0.796669389,600,0.842608526,0.84635749,0.847333333,600,,,,,
837,..\experiments\1751,256,FALSE,FALSE,0,FALSE,0.8,128,1751,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.864767711,0.999401198,0.762804488,413.8,0.791844359,0.656174371,0.998882682,186.2,0.836666667,0.828306035,0.827787784,0.880843585,600,0.842499429,0.892846338,0.836666667,600,1,128,4,128,4
795,..\experiments\1713,256,FALSE,FALSE,0,TRUE,0.8,128,1713,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.865246964,1,0.762854235,413.8,0.790180541,0.654257026,1,186.2,0.836,0.827713753,0.827128513,0.881427117,600,0.842310006,0.893611648,0.836,600,1,128,4,128,2
695,..\experiments\1623,256,TRUE,FALSE,0,TRUE,0.5,128,1623,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.853974152,0.981249928,0.791752919,413.8,0.815312256,0.738256286,0.95999635,186.2,0.842666667,0.834643204,0.859753107,0.875874634,600,0.84230535,0.907622018,0.842666667,600,1,128,4,128,2
2029,..\experiments\632,256,FALSE,FALSE,0,FALSE,0.5,128,632,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.890378307,0.866080925,0.91658639,413.8,0.733874736,0.790664151,0.687107138,186.2,0.845,0.812126521,0.828372538,0.801846764,600,0.841775273,0.842987996,0.845,600,3,8,3,128,5
147,..\experiments\113,256,TRUE,FALSE,0,TRUE,0.8,128,113,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.869318342,0.953796313,0.801752311,413.8,0.775936823,0.681579484,0.910583591,186.2,0.835666667,0.822627582,0.817687898,0.856167951,600,0.840685722,0.86974852,0.835666667,600,,,,,
348,..\experiments\1310,256,FALSE,FALSE,0,FALSE,0.5,128,1310,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.895202762,0.848753262,0.947243826,413.8,0.715354878,0.839705473,0.623617001,186.2,0.847,0.80527882,0.844229367,0.785430413,600,0.839987398,0.847035044,0.847,600,3,256,2,64,5
326,..\experiments\1291,256,FALSE,FALSE,0,FALSE,0.5,128,1291,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.901223061,0.838111951,0.975557819,413.8,0.700169857,0.922565772,0.575247819,186.2,0.852333333,0.800696459,0.880338862,0.775402819,600,0.839605419,0.863995989,0.852333333,600,1,128,2,64,5
954,..\experiments\1857,256,FALSE,FALSE,0,TRUE,0.8,128,1857,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.861859656,1,0.757678766,413.8,0.787166297,0.649970409,1,186.2,0.832666667,0.824512976,0.824985204,0.878839383,600,0.839029673,0.892041851,0.832666667,600,1,128,4,128,2
956,..\experiments\1859,256,FALSE,FALSE,0,TRUE,0.8,128,1859,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.861839802,0.998742138,0.758747616,413.8,0.786509073,0.650701156,0.998104265,186.2,0.832333333,0.824174438,0.824721647,0.878425941,600,0.838806952,0.891828672,0.832333333,600,1,128,4,128,4
25,..\experiments\102,256,FALSE,FALSE,0,FALSE,0.5,128,102,0.1,5,bce,0.01,conv1d_embed,,adam,FALSE,32,0.906757008,0.885035312,0.938910524,413.8,0.671131685,0.668968729,0.676109841,186.2,0.861,0.788944347,0.77700202,0.807510182,600,0.837074473,0.821449744,0.861,600,,,,,
1174,..\experiments\2054,256,TRUE,FALSE,0,TRUE,0.5,256,2054,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.849228873,0.938851713,0.841686232,413.8,0.811175793,0.840810233,0.856699804,186.2,0.843333333,0.830202333,0.889830973,0.849193018,600,0.836895031,0.910819158,0.843333333,600,1,128,4,64,4
1441,..\experiments\2295,256,FALSE,FALSE,0,FALSE,0.5,64,2295,0.1,5,bce,0.01,conv1d_embed,,adam,FALSE,32,0.912487205,0.850271703,0.99046525,413.8,0.664098629,0.77169383,0.585015519,186.2,0.864333333,0.788292917,0.810982767,0.787740384,600,0.835901947,0.827597206,0.864333333,600,1,128,2,64,2
1821,..\experiments\445,256,FALSE,FALSE,0,FALSE,0.5,128,445,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.911455388,0.855180017,0.9843509,413.8,0.661559078,0.75783908,0.599331829,186.2,0.862666667,0.786507233,0.806509549,0.791841364,600,0.833283347,0.826916355,0.862666667,600,3,16,2,16,1
1947,..\experiments\559,256,FALSE,FALSE,0,FALSE,0.5,128,559,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.907430038,0.878256365,0.952518451,413.8,0.682427037,0.691530025,0.678133268,186.2,0.859666667,0.794928538,0.784893195,0.815325859,600,0.831820332,0.815779304,0.859666667,600,3,64,3,16,3
1061,..\experiments\1953,256,TRUE,FALSE,0,FALSE,0.8,256,1953,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.845265428,0.996526764,0.749769729,413.8,0.799488776,0.688146354,0.99222338,186.2,0.826666667,0.822377102,0.842336559,0.870996555,600,0.83117496,0.899407444,0.826666667,600,1,128,2,128,2
572,..\experiments\1512,256,FALSE,FALSE,0,FALSE,0.5,128,1512,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.909860716,0.855818996,0.98094313,413.8,0.673443025,0.746271124,0.613966581,186.2,0.860666667,0.791651871,0.80104506,0.797454856,600,0.830883241,0.816234341,0.860666667,600,2,64,4,256,3
902,..\experiments\181,256,FALSE,FALSE,0,FALSE,0.8,64,181,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.897651586,0.83619679,0.972291801,413.8,0.681127545,0.915392937,0.56611656,186.2,0.846,0.789389565,0.875794864,0.769204181,600,0.83088004,0.86174816,0.846,600,,,,,
797,..\experiments\1715,256,FALSE,FALSE,0,TRUE,0.8,128,1715,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.853214049,1,0.74452391,413.8,0.779565947,0.638944328,1,186.2,0.824333333,0.816389998,0.819472164,0.872261955,600,0.830720239,0.887972732,0.824333333,600,1,128,4,128,4
1214,..\experiments\2090,256,TRUE,FALSE,0,FALSE,0.5,256,2090,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.841710578,0.940667999,0.827808872,413.8,0.800642974,0.818967468,0.86038361,186.2,0.835,0.821176776,0.879817733,0.844096241,600,0.82854306,0.905374578,0.835,600,1,128,4,64,4
332,..\experiments\1297,256,FALSE,FALSE,0,FALSE,0.5,128,1297,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.890181262,0.829664583,0.961062029,413.8,0.676018289,0.865401535,0.559373307,186.2,0.836333333,0.783099776,0.847533059,0.760217668,600,0.824089704,0.841695909,0.836333333,600,2,128,2,64,3
454,..\experiments\1406,256,FALSE,FALSE,0,FALSE,0.5,128,1406,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.901571242,0.857085025,0.958908887,413.8,0.64887423,0.696151156,0.610499692,186.2,0.850666667,0.775222736,0.776618091,0.78470429,600,0.824004802,0.809241887,0.850666667,600,2,256,3,128,3
1798,..\experiments\424,256,FALSE,FALSE,0,FALSE,0.5,128,424,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.90268798,0.851427627,0.968170872,413.8,0.647085128,0.716465992,0.593789065,186.2,0.851333333,0.774886554,0.783946809,0.780979968,600,0.823756368,0.811245941,0.851333333,600,1,8,2,16,3
1988,..\experiments\596,256,FALSE,FALSE,0,FALSE,0.5,128,596,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.874958334,0.860452817,0.890268114,413.8,0.704546853,0.734776137,0.678068158,186.2,0.824666667,0.789752594,0.797614477,0.784168136,600,0.822541859,0.822132633,0.824666667,600,3,8,3,64,5
533,..\experiments\1478,256,FALSE,FALSE,0,FALSE,0.5,128,1478,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.90274653,0.844213741,0.97602795,413.8,0.638970571,0.732662778,0.569644841,186.2,0.850666667,0.770858551,0.78843826,0.772836395,600,0.822449831,0.812452147,0.850666667,600,1,256,4,128,3
540,..\experiments\1484,256,FALSE,FALSE,0,FALSE,0.5,128,1484,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.901626675,0.842624847,0.974836806,413.8,0.63218662,0.72725222,0.560654376,186.2,0.848666667,0.766906648,0.784938533,0.767745591,600,0.820171995,0.808877842,0.848666667,600,2,256,4,128,1
1484,..\experiments\2333,256,FALSE,FALSE,0,FALSE,0.5,128,2333,0.1,5,bce,0.01,conv1d_embed,,adam,FALSE,32,0.89838296,0.859192389,0.951541157,413.8,0.636115074,0.682928415,0.608915789,186.2,0.845666667,0.767249017,0.771060402,0.780228473,600,0.817810321,0.805525263,0.845666667,600,1,128,2,64,4
654,..\experiments\1587,256,FALSE,FALSE,0,FALSE,0.5,128,1587,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.903806659,0.847361797,0.977647453,413.8,0.606473927,0.747917913,0.551840983,186.2,0.849333333,0.755140293,0.797639855,0.764744218,600,0.814842229,0.817898197,0.849333333,600,1,64,5,256,5
488,..\experiments\1437,256,FALSE,FALSE,0,FALSE,0.5,128,1437,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.902404788,0.83649847,0.988633429,413.8,0.637296491,0.763940208,0.553279483,186.2,0.847666667,0.76985064,0.800219339,0.770956456,600,0.814792874,0.808218587,0.847666667,600,3,64,3,256,1
1868,..\experiments\488,256,FALSE,FALSE,0,FALSE,0.5,128,488,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.868930368,0.852112338,0.887580297,413.8,0.687749005,0.726504907,0.657876231,186.2,0.815666667,0.778339687,0.789308622,0.772728264,600,0.812840273,0.814068951,0.815666667,600,3,8,2,64,5
1443,..\experiments\2297,256,FALSE,FALSE,0,FALSE,0.5,64,2297,0.1,5,bce,0.01,conv1d_embed,,adam,FALSE,32,0.899481183,0.836500016,0.979423173,413.8,0.608306349,0.744363175,0.5310906,186.2,0.844,0.753893766,0.790431596,0.755256886,600,0.812656954,0.811262372,0.844,600,1,128,2,64,4
14,..\experiments\101,256,FALSE,FALSE,0,TRUE,0.8,128,101,0.1,5,bce,0.01,conv1d_embed,,adam,FALSE,32,0.870198888,0.846288233,0.899259768,413.8,0.673892012,0.752271222,0.625768264,186.2,0.816,0.77204545,0.799279728,0.762514016,600,0.810277679,0.81727732,0.816,600,,,,,
376,..\experiments\1336,256,FALSE,FALSE,0,FALSE,0.5,128,1336,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.880266907,0.820751318,0.949566971,413.8,0.65140768,0.827825698,0.538575427,186.2,0.822,0.765837293,0.824288508,0.744071199,600,0.809714621,0.824052337,0.822,600,3,128,2,128,5
694,..\experiments\1622,256,TRUE,FALSE,0,TRUE,0.5,128,1622,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.828106401,0.990305605,0.721584791,413.8,0.762407749,0.640866184,0.978153892,186.2,0.801666667,0.795257075,0.815585895,0.849869341,600,0.808123786,0.881946857,0.801666667,600,1,128,4,64,4
1808,..\experiments\433,256,FALSE,FALSE,0,FALSE,0.5,128,433,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.905551304,0.845289574,0.985891596,413.8,0.582613878,0.7661438,0.535448284,186.2,0.849,0.744082591,0.805716687,0.76066994,600,0.807646695,0.821036013,0.849,600,2,16,2,16,1
414,..\experiments\1370,256,FALSE,FALSE,0,FALSE,0.5,128,1370,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.893851699,0.821250654,0.984096106,413.8,0.606617885,0.947567112,0.501142725,186.2,0.836,0.750234792,0.884408883,0.742619416,600,0.807132577,0.860465208,0.836,600,1,256,3,64,3
587,..\experiments\1526,256,FALSE,FALSE,0,FALSE,0.5,128,1526,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.89253863,0.836644018,0.962941092,413.8,0.61576029,0.695545991,0.553864723,186.2,0.836,0.75414946,0.766095005,0.758402907,600,0.807118574,0.793944257,0.836,600,3,256,4,256,5
1157,..\experiments\2039,256,FALSE,FALSE,0,FALSE,0.8,256,2039,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.828480364,1,0.707465246,413.8,0.754258827,0.605939049,1,186.2,0.798333333,0.791369596,0.802969525,0.853732623,600,0.8058517,0.87815534,0.798333333,600,1,128,4,128,4
1817,..\experiments\441,256,FALSE,FALSE,0,FALSE,0.5,128,441,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.889988598,0.838314283,0.956000314,413.8,0.616131801,0.886662795,0.559391737,186.2,0.833333333,0.7530602,0.862488539,0.757696026,600,0.805558626,0.853613679,0.833333333,600,2,16,2,16,5
338,..\experiments\1301,256,FALSE,FALSE,0,FALSE,0.5,128,1301,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.887935554,0.836912337,0.950992976,413.8,0.611843484,0.869440402,0.554519226,186.2,0.831,0.749889519,0.853176369,0.752756101,600,0.80531304,0.846286122,0.831,600,2,256,2,64,5
1925,..\experiments\539,256,FALSE,FALSE,0,FALSE,0.5,128,539,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.911351843,0.858400418,0.98623632,413.8,0.561525974,0.567838394,0.556114514,186.2,0.855,0.736438908,0.713119406,0.771175417,600,0.805138928,0.770857308,0.855,600,1,64,3,16,5
349,..\experiments\1311,256,FALSE,FALSE,0,FALSE,0.5,128,1311,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.889076563,0.802441142,0.998072289,413.8,0.606923873,0.993700787,0.447627931,186.2,0.827666667,0.748000218,0.898070965,0.72285011,600,0.802161345,0.862074177,0.827666667,600,1,64,2,128,1
575,..\experiments\1515,256,FALSE,FALSE,0,FALSE,0.5,128,1515,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.889607512,0.822895622,0.977598964,413.8,0.595912852,0.732331559,0.515926517,186.2,0.828333333,0.742760182,0.777613591,0.746762741,600,0.79312277,0.789154266,0.828333333,600,2,64,4,256,5
337,..\experiments\1300,256,FALSE,FALSE,0,FALSE,0.5,128,1300,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.87548074,0.804648886,0.961227622,413.8,0.609150871,0.846543757,0.480507527,186.2,0.811333333,0.742315806,0.825596322,0.720867575,600,0.792872611,0.819196343,0.811333333,600,2,128,2,64,5
464,..\experiments\1415,256,FALSE,FALSE,0,FALSE,0.5,128,1415,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.886348419,0.818285212,0.972473572,413.8,0.574049374,0.717121221,0.489712279,186.2,0.824333333,0.730198897,0.767703216,0.731092925,600,0.791367489,0.789292585,0.824333333,600,3,256,3,128,3
733,..\experiments\1658,256,TRUE,FALSE,0,FALSE,0.5,128,1658,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.806573462,0.987155963,0.700205894,413.8,0.749894703,0.636184986,0.969398907,186.2,0.784333333,0.778234083,0.811670475,0.834802401,600,0.789413044,0.87821128,0.784333333,600,1,128,4,64,4
1825,..\experiments\449,256,FALSE,FALSE,0,FALSE,0.5,128,449,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.882048003,0.825846907,0.954462902,413.8,0.579376537,0.669909559,0.522063943,186.2,0.82,0.73071227,0.747878233,0.738263422,600,0.789282817,0.78081137,0.82,600,3,16,2,16,3
1155,..\experiments\2037,256,FALSE,FALSE,0,FALSE,0.8,256,2037,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.810741696,1,0.682512776,413.8,0.738088416,0.586468341,1,186.2,0.780333333,0.774415056,0.79323417,0.841256388,600,0.788522781,0.872726325,0.780333333,600,1,128,4,128,2
670,..\experiments\1600,256,FALSE,FALSE,0,FALSE,0.5,128,1600,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.900166092,0.838650521,0.98451411,413.8,0.535481916,0.562699148,0.511571085,186.2,0.839,0.717824004,0.700674835,0.748042598,600,0.788239687,0.754335502,0.839,600,3,128,5,256,1
1059,..\experiments\1951,256,TRUE,FALSE,0,FALSE,0.8,256,1951,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.810084753,1,0.680921114,413.8,0.737171028,0.584462605,1,186.2,0.779666667,0.77362789,0.792231303,0.840460557,600,0.787831794,0.871772211,0.779666667,600,1,128,2,64,3
1156,..\experiments\2038,256,FALSE,FALSE,0,FALSE,0.8,256,2038,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.809447155,1,0.680544713,413.8,0.738191248,0.585499986,1,186.2,0.78,0.773819202,0.792749993,0.840272357,600,0.787793599,0.871654387,0.78,600,1,128,4,128,3
582,..\experiments\1521,256,FALSE,FALSE,0,FALSE,0.5,128,1521,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.884632819,0.807197848,0.98262963,413.8,0.563313525,0.736083902,0.458676361,186.2,0.820333333,0.723973172,0.771640875,0.720652996,600,0.785653844,0.78663355,0.820333333,600,3,64,4,256,3
1118,..\experiments\2003,256,FALSE,FALSE,0,TRUE,0.8,256,2003,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.804766768,0.999319728,0.675227872,413.8,0.733430933,0.581735955,0.999052133,186.2,0.774666667,0.769098851,0.790527842,0.837140002,600,0.782907405,0.871038427,0.774666667,600,1,128,4,128,4
1177,..\experiments\2057,256,TRUE,FALSE,0,TRUE,0.5,256,2057,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.787878101,0.972865221,0.721302682,413.8,0.768443127,0.705313595,0.935027671,186.2,0.786666667,0.778160614,0.839089408,0.828165177,600,0.781942393,0.890905025,0.786666667,600,1,128,4,128,4
1803,..\experiments\429,256,FALSE,FALSE,0,FALSE,0.5,128,429,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.894017728,0.827604383,0.98248235,413.8,0.518403022,0.755054302,0.479037657,186.2,0.830333333,0.706210375,0.791329343,0.730760004,600,0.781145364,0.804461614,0.830333333,600,1,16,2,16,5
1952,..\experiments\563,256,FALSE,FALSE,0,FALSE,0.5,128,563,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.893484656,0.829102978,0.980275109,413.8,0.514475647,0.551495656,0.484257929,186.2,0.829666667,0.703980152,0.690299317,0.732266519,600,0.779475225,0.747257995,0.829666667,600,3,64,3,16,5
944,..\experiments\1848,256,FALSE,FALSE,0,TRUE,0.8,128,1848,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.889625051,0.86965945,0.934228248,413.8,0.525415246,0.479833521,0.581160947,186.2,0.827666667,0.707520148,0.674746486,0.757694597,600,0.779088417,0.75076344,0.827666667,600,1,128,3,64,2
1058,..\experiments\1950,256,TRUE,FALSE,0,FALSE,0.8,256,1950,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.799372294,1,0.666614263,413.8,0.729473393,0.575078591,1,186.2,0.77,0.764422844,0.787539296,0.833307131,600,0.77808126,0.868701022,0.77,600,1,128,2,64,2
405,..\experiments\1362,256,FALSE,FALSE,0,FALSE,0.5,128,1362,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.869317588,0.792389162,0.963757494,413.8,0.571937383,0.84994814,0.436599698,186.2,0.800333333,0.720627486,0.821168651,0.700178596,600,0.777478555,0.810844263,0.800333333,600,3,64,2,256,5
664,..\experiments\1596,256,FALSE,FALSE,0,FALSE,0.5,128,1596,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.88128182,0.796775622,0.989285586,413.8,0.536936946,0.762245796,0.420383839,186.2,0.813666667,0.709109383,0.779510709,0.704834712,600,0.77550531,0.787108376,0.813666667,600,2,64,5,256,5
441,..\experiments\1395,256,FALSE,FALSE,0,FALSE,0.5,128,1395,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.882298711,0.795129944,0.996194775,413.8,0.55070684,0.78354637,0.424588576,186.2,0.814333333,0.716502776,0.789338157,0.710391675,600,0.774683912,0.785012867,0.814333333,600,1,64,3,128,3
1116,..\experiments\2001,256,FALSE,FALSE,0,TRUE,0.8,256,2001,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.794863551,1,0.661927483,413.8,0.726416345,0.573323649,1,186.2,0.765666667,0.760639948,0.786661824,0.830963742,600,0.773901595,0.869015535,0.765666667,600,1,128,4,128,2
1924,..\experiments\538,256,FALSE,FALSE,0,FALSE,0.5,128,538,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.890143495,0.839087382,0.967746855,413.8,0.527092853,0.526656084,0.530332219,186.2,0.825,0.708618174,0.682871733,0.749039537,600,0.772301116,0.738203757,0.825,600,1,32,3,16,5
1117,..\experiments\2002,256,FALSE,FALSE,0,TRUE,0.8,256,2002,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.793088105,1,0.658448439,413.8,0.724085752,0.569372573,1,186.2,0.763666667,0.758586928,0.784686287,0.82922422,600,0.771987368,0.867466645,0.763666667,600,1,128,4,128,3
1019,..\experiments\1915,256,TRUE,FALSE,0,TRUE,0.8,256,1915,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.78931725,1,0.652196058,413.8,0.720852047,0.563857561,1,186.2,0.760333333,0.755084649,0.78192878,0.826098029,600,0.768543321,0.86504523,0.760333333,600,1,128,2,64,3
